nct_id,brief_title,sponsor_name,phases,has_results,overall_status,primary_completion_date,study_first_post_date,url,clean_primary_completion_date,is_phase4
NCT04953884,"Efficacy, PK, Immunogenicity and Safety of Wilate in Severe Von Willebrand Disease VWD) Patients <6 Years of Age",Octapharma,['PHASE3'],False,ACTIVE_NOT_RECRUITING,2024-12,2021-07-08,https://clinicaltrials.gov/study/NCT04953884,2024-12-01,0
NCT06112184,Digital Health Program With Participants Using an Autoinjector,Sidekick Health,['NA'],False,RECRUITING,2024-04-01,2023-11-01,https://clinicaltrials.gov/study/NCT06112184,2024-04-01,0
NCT05489484,Performance and Safety Evaluation of MD-Shoulder Collagen Medical Device in the Treatment of Rotator Cuff Syndrome,Guna S.p.a,['NA'],False,RECRUITING,2025-01-29,2022-08-05,https://clinicaltrials.gov/study/NCT05489484,2025-01-29,0
NCT02011984,Multicentric Non-randomized Investigation of RESISTANT Camouflage Stent-system,Eucatech AG,Unknown,False,UNKNOWN,2016-03,2013-12-16,https://clinicaltrials.gov/study/NCT02011984,2016-03-01,0
NCT05947084,Comparison of Growth and Tolerance of Healthy Term Infants Fed Iron-Fortified Infant Formulas,"Aussie Bubs, Inc.",['PHASE3'],False,RECRUITING,2024-08-09,2023-07-17,https://clinicaltrials.gov/study/NCT05947084,2024-08-09,0
NCT01564784,A Study Of Inotuzumab Ozogamicin Versus Investigator's Choice Of Chemotherapy In Patients With Relapsed Or Refractory Acute Lymphoblastic Leukemia,Pfizer,['PHASE3'],True,COMPLETED,2016-03-08,2012-03-28,https://clinicaltrials.gov/study/NCT01564784,2016-03-08,0
NCT04862884,A Trial to Evaluate the Safety and PK Profile of HRS4800 in Healthy Subjects,"Jiangsu HengRui Medicine Co., Ltd.",['PHASE1'],False,UNKNOWN,2021-09-03,2021-04-28,https://clinicaltrials.gov/study/NCT04862884,2021-09-03,0
NCT02088684,Study of LEE011 With Fulvestrant and BYL719 or BKM120 in Advanced Breast Cancer,Novartis Pharmaceuticals,['PHASE1'],False,COMPLETED,2018-04-17,2014-03-17,https://clinicaltrials.gov/study/NCT02088684,2018-04-17,0
NCT05476484,Comparative Real World Effectiveness of SQ Sublingual Immunotherapy (SLIT)-Tablets vs. Controls in Allergic Rhinitis and Asthma,ALK-Abelló A/S,Unknown,False,ACTIVE_NOT_RECRUITING,2024-06,2022-07-27,https://clinicaltrials.gov/study/NCT05476484,2024-06-01,0
NCT02333084,The Influence Of a Natural Anti-Inflammatory Product On Levels Of Inflammatory Markers In Cases With Osteoarthritis Of Knee,Physician Recommended Nutriceuticals,"['PHASE2', 'PHASE3']",False,UNKNOWN,2017-07,2015-01-07,https://clinicaltrials.gov/study/NCT02333084,2017-07-01,0
NCT02292784,Follow up Study to Assess Long Term Safety and Outcomes in Infants and Children Born to Mothers Participating in Retosiban Treatment Studies,GlaxoSmithKline,['PHASE3'],True,COMPLETED,2019-09-02,2014-11-17,https://clinicaltrials.gov/study/NCT02292784,2019-09-02,0
NCT03830684,"A Randomized, Double-blind, Placebo-controlled, Multicenter and Phase Ⅱa Clinical Trial for the Effectiveness and Safety of Baicalein Tablets in the Treatment of Improve Other Aspects of Healthy Adult With Influenza Fever","CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",['PHASE2'],False,UNKNOWN,2019-05-31,2019-02-05,https://clinicaltrials.gov/study/NCT03830684,2019-05-31,0
NCT06522984,Fractional Erbium YAG Laser vs Intradermal and Systemic Tranexamic Acid,Egymedicalpedia,['NA'],False,RECRUITING,2025-06-01,2024-07-26,https://clinicaltrials.gov/study/NCT06522984,2025-06-01,0
NCT01451684,Development of a Non-invasive Prenatal Test,Cindy Cisneros,Unknown,False,COMPLETED,2019-12,2011-10-14,https://clinicaltrials.gov/study/NCT01451684,2019-12-01,0
NCT06604884,NV PSR INSPIRE-A Pipeline™ Vantage Post Approval Study,Medtronic Neurovascular Clinical Affairs,Unknown,False,NOT_YET_RECRUITING,2027-12,2024-09-20,https://clinicaltrials.gov/study/NCT06604884,2027-12-01,0
NCT04701684,WE-TRUST (Workflow Optimization to Reduce Time to Endovascular Reperfusion for Ultra-fast Stroke Treatment),Philips Clinical & Medical Affairs Global,['NA'],False,RECRUITING,2025-12-01,2021-01-08,https://clinicaltrials.gov/study/NCT04701684,2025-12-01,0
NCT03363984,Pharmacokinetic Interaction Between Midazolam and ID-082 in Healthy Subjects,Idorsia Pharmaceuticals Ltd.,['PHASE1'],False,COMPLETED,2017-12-19,2017-12-06,https://clinicaltrials.gov/study/NCT03363984,2017-12-19,0
NCT02385084,A Study of LY2409021 Formulations in Healthy Participants,Eli Lilly and Company,['PHASE1'],True,TERMINATED,2015-05,2015-03-11,https://clinicaltrials.gov/study/NCT02385084,2015-05-01,0
NCT05215184,Defense Health Agency- Development of a Medical Device Utilizing an EEG-Based Algorithm for the Objective Quantification of Pain,"PainQx, Inc",Unknown,False,COMPLETED,2022-08-30,2022-01-31,https://clinicaltrials.gov/study/NCT05215184,2022-08-30,0
NCT02739984,Evaluation of Evolocumab (AMG 145) Efficacy in Diabetic Adults With Hypercholesterolemia/Mixed Dyslipidemia,Amgen,['PHASE3'],True,COMPLETED,2017-08-03,2016-04-15,https://clinicaltrials.gov/study/NCT02739984,2017-08-03,0
NCT01646684,"Phase 1 Study to Evaluate Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of Pasireotide LAR in Patients With Castration Resistant Prostate Cancer",Novartis Pharmaceuticals,['PHASE1'],False,COMPLETED,2018-11-13,2012-07-20,https://clinicaltrials.gov/study/NCT01646684,2018-11-13,0
NCT01668784,Study of Nivolumab (BMS-936558) vs. Everolimus in Pre-Treated Advanced or Metastatic Clear-cell Renal Cell Carcinoma (CheckMate 025),Bristol-Myers Squibb,['PHASE3'],True,COMPLETED,2015-05-06,2012-08-20,https://clinicaltrials.gov/study/NCT01668784,2015-05-06,0
NCT05700084,Tolerability and Bioavailability of Utidelone Capsule in Patients With Advanced Solid Tumors,"Beijing Biostar Pharmaceuticals Co., Ltd.",['PHASE1'],False,RECRUITING,2025-03-09,2023-01-26,https://clinicaltrials.gov/study/NCT05700084,2025-03-09,0
NCT06645184,Adding Appetite Stimulants to an ONS in Older Adults,Nutricia Research,['NA'],False,NOT_YET_RECRUITING,2025-06,2024-10-16,https://clinicaltrials.gov/study/NCT06645184,2025-06-01,0
NCT02281084,Safety and Efficacy Study of CC-486 in Subjects With Myelodysplastic Syndromes,Celgene,['PHASE2'],True,COMPLETED,2019-06-19,2014-11-02,https://clinicaltrials.gov/study/NCT02281084,2019-06-19,0
NCT03629184,"Study to Assess the Safety, Pharmacokinetics, and Efficacy of Baloxavir Marboxil in Healthy Pediatric Participants With Influenza-Like Symptoms",Hoffmann-La Roche,['PHASE3'],True,COMPLETED,2019-04-03,2018-08-14,https://clinicaltrials.gov/study/NCT03629184,2019-04-03,0
NCT05463484,"Effects of a Composition on the Oral Microbiome, pH, Nitrite/Nitrate Ratio, Elastases and Inflammation in Oral Dysbiosis","Mucosa Innovations, S.L.","['PHASE2', 'PHASE3']",False,COMPLETED,2023-02-28,2022-07-19,https://clinicaltrials.gov/study/NCT05463484,2023-02-28,0
NCT01898884,Safety and Pharmacology Study of VP 20629 in Adults With Friedreich's Ataxia,Shire,['PHASE1'],True,COMPLETED,2015-06-18,2013-07-15,https://clinicaltrials.gov/study/NCT01898884,2015-06-18,0
NCT06025084,The Effect of the Egg Shell Nanoparticles Combined With Titanium Dioxide Nanoparticles,Egymedicalpedia,['PHASE1'],False,COMPLETED,2023-03-15,2023-09-06,https://clinicaltrials.gov/study/NCT06025084,2023-03-15,0
NCT05124184,"Retrospective Post-Market Clinical Follow-Up Study of GORE-TEX® Vascular Grafts and GORE® PROPATEN® Vascular Graft in Peripheral Artery Disease, Aortic Aneurysms, and Dialysis Access",W.L.Gore & Associates,Unknown,False,COMPLETED,2024-07-22,2021-11-17,https://clinicaltrials.gov/study/NCT05124184,2024-07-22,0
NCT06181084,A Study Comparing Different Formulations of LY3410738 in Healthy Adult Participants,Eli Lilly and Company,['PHASE1'],False,COMPLETED,2022-04-28,2023-12-26,https://clinicaltrials.gov/study/NCT06181084,2022-04-28,0
NCT04337684,Long Term Follow-up on Menkes Disease Patients,"Cyprium Therapeutics, Inc.",Unknown,False,ENROLLING_BY_INVITATION,2023-12-31,2020-04-08,https://clinicaltrials.gov/study/NCT04337684,2023-12-31,0
NCT04553484,Measuring Cardiovascular Performance and Blood Flow Using Common But Never Compared Methods.,Semler Scientific,Unknown,True,COMPLETED,2021-12-29,2020-09-17,https://clinicaltrials.gov/study/NCT04553484,2021-12-29,0
NCT03867084,Safety and Efficacy of Pembrolizumab (MK-3475) Versus Placebo as Adjuvant Therapy in Participants With Hepatocellular Carcinoma (HCC) and Complete Radiological Response After Surgical Resection or Local Ablation (MK-3475-937 / KEYNOTE-937),Merck Sharp & Dohme LLC,['PHASE3'],False,ACTIVE_NOT_RECRUITING,2027-10-31,2019-03-07,https://clinicaltrials.gov/study/NCT03867084,2027-10-31,0
NCT05908084,To Compare the Efficacy and Safety of the HAV With AVF in Female Patients With End-Stage Renal Disease Requiring Hemodialysis,"Humacyte, Inc.",['PHASE3'],False,RECRUITING,2026-10,2023-06-18,https://clinicaltrials.gov/study/NCT05908084,2026-10-01,0
NCT06678984,Treated Umbilical Vein Allograft (UVT) Versus Autologous Fascial Pubovaginal Sling in the Treatment of Female Stress Urinary Incontinence,TBF Genie Tissulaire,['PHASE3'],False,NOT_YET_RECRUITING,2028-01-01,2024-11-07,https://clinicaltrials.gov/study/NCT06678984,2028-01-01,0
NCT05060484,A Phase II Study of SCT1000 in Healthy Women Aged 18 to 45 Years,Sinocelltech Ltd.,['PHASE2'],False,UNKNOWN,2022-05-31,2021-09-29,https://clinicaltrials.gov/study/NCT05060484,2022-05-31,0
NCT01094184,A Study of Bevacizumab With Taxane Therapy in Participants With Triple Negative Breast Cancer,Hoffmann-La Roche,['PHASE4'],True,COMPLETED,2015-12,2010-03-26,https://clinicaltrials.gov/study/NCT01094184,2015-12-01,1
NCT06467084,"Open-Label Safety, PK, and Efficacy Trial of Sebetralstat (KVD900) in Pediatric Patients (Ages 2-11) with HAE Type I or II","KalVista Pharmaceuticals, Ltd.",['PHASE3'],False,RECRUITING,2027-08-31,2024-06-20,https://clinicaltrials.gov/study/NCT06467084,2027-08-31,0
NCT02511184,Crizotinib Plus Pembrolizumab In Alk-Positive Advanced Non Small Cell Lung Cancer Patients,Pfizer,['PHASE1'],True,TERMINATED,2017-12,2015-07-29,https://clinicaltrials.gov/study/NCT02511184,2017-12-01,0
NCT03774784,A Study of the Natural History of Leukocyte Chemotactic Factor 2 Amyloidosis (ALECT2) Disease,Alnylam Pharmaceuticals,Unknown,False,TERMINATED,2020-05-18,2018-12-13,https://clinicaltrials.gov/study/NCT03774784,2020-05-18,0
NCT03734484,Gram Type Infection-Specific Sepsis Identification Using Machine Learning,Dascena,['PHASE2'],False,WITHDRAWN,2022-11-30,2018-11-08,https://clinicaltrials.gov/study/NCT03734484,2022-11-30,0
NCT02128984,Clinical Study With an Enteral Formula With Symbiotic and DHA for Malnourished Children,Laboratorios Ordesa,['NA'],False,COMPLETED,2015-02,2014-05-01,https://clinicaltrials.gov/study/NCT02128984,2015-02-01,0
NCT05573984,Natural History of PRPF31 Mutation-Associated Retinal Dystrophy,PYC Therapeutics,Unknown,False,RECRUITING,2026-12-31,2022-10-10,https://clinicaltrials.gov/study/NCT05573984,2026-12-31,0
NCT03817684,Tetra PICASSO AD Trial: Study to Evaluate Effects of BPN14770 in Early Alzheimer's Subjects,Tetra Discovery Partners,['PHASE2'],False,ACTIVE_NOT_RECRUITING,2020-02,2019-01-25,https://clinicaltrials.gov/study/NCT03817684,2020-02-01,0
NCT03829384,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of mRNA-1944 in Healthy Adults","ModernaTX, Inc.",['PHASE1'],False,COMPLETED,2021-06-07,2019-02-04,https://clinicaltrials.gov/study/NCT03829384,2021-06-07,0
NCT01696084,Phase III Study of CPX-351 Versus 7+3 in Patients 60-75 Years Old With Untreated High Risk (Secondary) Acute Myeloid Leukemia,Jazz Pharmaceuticals,['PHASE3'],True,COMPLETED,2015-12-31,2012-09-28,https://clinicaltrials.gov/study/NCT01696084,2015-12-31,0
NCT04631484,International Trial of Efficacy of Cytoflavin in Head Trauma,POLYSAN Scientific & Technological Pharmaceutical Company,['PHASE3'],False,COMPLETED,2024-05-07,2020-11-17,https://clinicaltrials.gov/study/NCT04631484,2024-05-07,0
NCT02408484,"Study to Assess the Efficacy, Safety and Pharmacokinetic of Octafibrin in Paediatric Subjects With Fibrinogen Deficiency",Octapharma,['PHASE3'],True,COMPLETED,2019-06-11,2015-04-03,https://clinicaltrials.gov/study/NCT02408484,2019-06-11,0
NCT05144984,A Research Study Looking at How Well a Combination of the Medicines Semaglutide and NNC0480-0389 Works in People With Type 2 Diabetes,Novo Nordisk A/S,['PHASE2'],False,COMPLETED,2023-02-13,2021-12-06,https://clinicaltrials.gov/study/NCT05144984,2023-02-13,0
NCT05579184,[Lu-177]Ludotadipep in Castration-resistant Prostate Cancer(CRPC): Investigation of Drug and Application_2,FutureChem,['PHASE2'],False,ACTIVE_NOT_RECRUITING,2024-12-31,2022-10-13,https://clinicaltrials.gov/study/NCT05579184,2024-12-31,0
NCT05034484,A Study of ALPN-303 in Adult Healthy Volunteers,"Alpine Immune Sciences, Inc.",['PHASE1'],False,COMPLETED,2023-02-27,2021-09-05,https://clinicaltrials.gov/study/NCT05034484,2023-02-27,0
NCT05455684,A Study of Aticaprant as Adjunctive Therapy in Adult Participants With Major Depressive Disorder (MDD) With Moderate-to-severe Anhedonia and Inadequate Response to Current Antidepressant Therapy,"Janssen Research & Development, LLC",['PHASE3'],False,RECRUITING,2024-09-18,2022-07-13,https://clinicaltrials.gov/study/NCT05455684,2024-09-18,0
NCT06613984,Korean Post Marketing Surveillance for Comirnaty Injection (Bretovameran),Pfizer,Unknown,False,ACTIVE_NOT_RECRUITING,2028-08-29,2024-09-26,https://clinicaltrials.gov/study/NCT06613984,2028-08-29,0
NCT06269484,A Phase IIb Study to Evaluate the Safety of Zibotentan/Dapagliflozin in Participants With Cirrhosis-ZEAL-UNLOCK,AstraZeneca,['PHASE2'],False,RECRUITING,2025-01-17,2024-02-21,https://clinicaltrials.gov/study/NCT06269484,2025-01-17,0
NCT06236984,Retrospective Data Analysis of CKRT (Continuous Kidney Replacement Therapy) Treatments in Adult Mode with MultiFiltratePRO,Fresenius Medical Care Deutschland GmbH,Unknown,False,RECRUITING,2024-12,2024-02-01,https://clinicaltrials.gov/study/NCT06236984,2024-12-01,0
NCT03441984,To Assess the Relative Bioavailability (BA) of TRIUMEQ® and Dolutegravir and Lamivudine (DTG/3TC) Pediatric Dispersible Tablet Formulations in Healthy Volunteers,ViiV Healthcare,['PHASE1'],True,COMPLETED,2018-04-28,2018-02-22,https://clinicaltrials.gov/study/NCT03441984,2018-04-28,0
NCT06084884,A Phase I/II Study to Evaluate AZD5851 in GPC3+ Advanced/Recurrent Hepatocellular Carcinoma,AstraZeneca,"['PHASE1', 'PHASE2']",False,RECRUITING,2027-12-13,2023-10-16,https://clinicaltrials.gov/study/NCT06084884,2027-12-13,0
NCT04075084,Observation of Clinical Routine Care for Patients With BIOTRONIK Implantable Cardiac Monitors (ICMs),Biotronik SE & Co. KG,Unknown,False,RECRUITING,2027-09-30,2019-08-30,https://clinicaltrials.gov/study/NCT04075084,2027-09-30,0
NCT01584284,Safety Study of Attenuated Vaccinia Virus (GL-ONC1)With Combination Therapy in Head & Neck Cancer,Genelux Corporation,['PHASE1'],False,COMPLETED,2015-06,2012-04-24,https://clinicaltrials.gov/study/NCT01584284,2015-06-01,0
NCT03742284,Safety and Performance of SoftOx Wound Irrigation Solution (SWIS) in Acute Wounds,SoftOx Solutions AS,['NA'],False,UNKNOWN,2019-05-31,2018-11-15,https://clinicaltrials.gov/study/NCT03742284,2019-05-31,0
NCT04569084,Efficacy and Safety Study of Oral Edaravone Administered in Subjects With ALS,Mitsubishi Tanabe Pharma America Inc.,['PHASE3'],False,TERMINATED,2023-09-29,2020-09-29,https://clinicaltrials.gov/study/NCT04569084,2023-09-29,0
NCT01870284,Study of Ixekizumab in Participants With Active Ankylosing Spondylitis (AS),Eli Lilly and Company,['PHASE3'],False,WITHDRAWN,2016-04,2013-06-06,https://clinicaltrials.gov/study/NCT01870284,2016-04-01,0
NCT02565784,Safety and Efficacy of Restylane Lidocaine and Restylane Perlane Lidocaine for Facial Augmentation in Asian Population,Galderma R&D,['NA'],True,COMPLETED,2016-12-29,2015-10-01,https://clinicaltrials.gov/study/NCT02565784,2016-12-29,0
NCT03135184,HDL Acute Lipid Optimization in Homozygous Familial Hypercholesterolemia,HDL Therapeutics,['NA'],False,UNKNOWN,2019-01-07,2017-05-01,https://clinicaltrials.gov/study/NCT03135184,2019-01-07,0
NCT02927184,Safety and Tolerability of VK2809 in Patients With Primary Hypercholesterolemia and Non-Alcoholic Fatty Liver Disease,"Viking Therapeutics, Inc.",['PHASE2'],False,COMPLETED,2019-03-26,2016-10-06,https://clinicaltrials.gov/study/NCT02927184,2019-03-26,0
NCT05047484,A Study of Multiple Doses of ALXN2050 in Healthy Adults,"Alexion Pharmaceuticals, Inc.",['PHASE1'],False,COMPLETED,2019-07-23,2021-09-17,https://clinicaltrials.gov/study/NCT05047484,2019-07-23,0
NCT04718584,the Efficacy and Safety of LDP in Patients With Urinary and Male Genital Tumors,Dragonboat Biopharmaceutical Company Limited,['PHASE2'],False,UNKNOWN,2022-11,2021-01-22,https://clinicaltrials.gov/study/NCT04718584,2022-11-01,0
NCT04830384,Evaluation of LLLT/Music for Smoking Cessation,"Freedom Laser, Inc.",['NA'],False,COMPLETED,2020-11-01,2021-04-05,https://clinicaltrials.gov/study/NCT04830384,2020-11-01,0
NCT02174484,Assessment of Intracardiac Electrograms Transmitted by Home Monitoring for the Remote Follow-up of Pacemaker (PREMS),Biotronik SE & Co. KG,Unknown,False,COMPLETED,2015-12,2014-06-25,https://clinicaltrials.gov/study/NCT02174484,2015-12-01,0
NCT06346184,A Study to Evaluate the Pharmacokinetics and Safety Between HCP2303 and Co-administration of Each Component in Healthy Volunteers,Hanmi Pharmaceutical Company Limited,['PHASE1'],False,COMPLETED,2024-06-10,2024-04-03,https://clinicaltrials.gov/study/NCT06346184,2024-06-10,0
NCT05199584,A Study Evaluating the Safety and Efficacy of ENV-101 (Taladegib) in Patients With Advanced Solid Tumors Harboring PTCH1 Loss of Function Mutations,"Endeavor Biomedicines, Inc.",['PHASE2'],False,ACTIVE_NOT_RECRUITING,2024-05,2022-01-20,https://clinicaltrials.gov/study/NCT05199584,2024-05-01,0
NCT06441084,A Trial to Evaluate the Safety and Efficacy of NCR300 in Preventing Recurrence of Acute Myeloid Leukemia（AML) After Transplantation,"Nuwacell Biotechnologies Co., Ltd.",['PHASE1'],False,NOT_YET_RECRUITING,2028-12-31,2024-06-04,https://clinicaltrials.gov/study/NCT06441084,2028-12-31,0
NCT02002884,Dose-response Study of Efficacy and Safety of Botulinum Toxin Type A to Treat Spasticity of the Arm(s) or of Arm(s) and Leg(s) in Cerebral Palsy,Merz Pharmaceuticals GmbH,['PHASE3'],True,COMPLETED,2017-07-04,2013-12-06,https://clinicaltrials.gov/study/NCT02002884,2017-07-04,0
NCT02339584,Efficacy and Safety of Brinzolamide/Brimonidine Fixed Combination BID Compared to Brinzolamide BID Plus Brimonidine BID in Subjects With Open-Angle Glaucoma (OAG) or Ocular Hypertension (OHT),Alcon Research,['PHASE3'],True,COMPLETED,2016-11-01,2015-01-15,https://clinicaltrials.gov/study/NCT02339584,2016-11-01,0
NCT06118684,Clinical Trial to Assess Effect of Verapamil on Systemic Exposure of EP395 and Effect of EP395 on Systemic Exposure of Midazolam and Digoxin,EpiEndo Pharmaceuticals,['PHASE1'],False,COMPLETED,2024-01-02,2023-11-07,https://clinicaltrials.gov/study/NCT06118684,2024-01-02,0
NCT02035384,Safety and Efficacy of Turoctocog Alfa During Long-Term Treatment of Severe and Moderately Severe Haemophilia A,Novo Nordisk A/S,Unknown,False,COMPLETED,2020-01-15,2014-01-14,https://clinicaltrials.gov/study/NCT02035384,2020-01-15,0
NCT04376684,Investigating Otilimab in Patients With Severe Pulmonary COVID-19 Related Disease,GlaxoSmithKline,['PHASE2'],True,COMPLETED,2021-07-15,2020-05-06,https://clinicaltrials.gov/study/NCT04376684,2021-07-15,0
NCT05089084,Study of ARO-APOC3 (Plozasiran) in Adults With Familial Chylomicronemia Syndrome (FCS),Arrowhead Pharmaceuticals,['PHASE3'],False,ACTIVE_NOT_RECRUITING,2024-04-29,2021-10-22,https://clinicaltrials.gov/study/NCT05089084,2024-04-29,0
NCT05497284,To Assess the Efficacy of the Investigational Products Compared to Placebo in Participants With IPF,Novartis Pharmaceuticals,['PHASE2'],False,TERMINATED,2024-08-26,2022-08-11,https://clinicaltrials.gov/study/NCT05497284,2024-08-26,0
NCT05854784,Study to Evaluate the Safety and Efficacy of Afamelanotide in Patients With Variegate Porphyria (VP),Clinuvel (UK) Ltd.,['PHASE2'],False,COMPLETED,2023-12-28,2023-05-11,https://clinicaltrials.gov/study/NCT05854784,2023-12-28,0
NCT05464784,"MN-001 in Non-alcoholic Fatty Liver Disease, Type 2 Diabetes Mellitus, and Hypertriglyceridemia",MediciNova,['PHASE2'],False,RECRUITING,2025-12-31,2022-07-19,https://clinicaltrials.gov/study/NCT05464784,2025-12-31,0
NCT03444584,Study of MEDI0382 in Combination With Dapagliflozin and Metformin in Overweight/Obese Participants With Type 2 Diabetes,MedImmune LLC,['PHASE2'],True,COMPLETED,2018-12-06,2018-02-23,https://clinicaltrials.gov/study/NCT03444584,2018-12-06,0
NCT03785184,A Study of Venetoclax Plus Lenalidomide and Dexamethasone for the Treatment of Newly Diagnosed t(11;14)-Positive Multiple Myeloma in Subjects Who Are Ineligible for High-Dose Therapy,AbbVie,['PHASE2'],False,WITHDRAWN,2019-08-22,2018-12-24,https://clinicaltrials.gov/study/NCT03785184,2019-08-22,0
NCT02448784,Post-marketing Surveillance of Donepezil Hydrochloride - Investigation of Long Term Safety and Efficacy of Aricept as Well as Its Proper Use Information in Patients With Dementia With Lewy Bodies (DLB).,"Eisai Co., Ltd.",Unknown,False,COMPLETED,2017-03-30,2015-05-19,https://clinicaltrials.gov/study/NCT02448784,2017-03-30,0
NCT01984684,Delafloxacin vs Vancomycin and Aztreonam for the Treatment of Acute Bacterial Skin and Skin Structure Infections,"Melinta Therapeutics, Inc.",['PHASE3'],True,COMPLETED,2015-12,2013-11-15,https://clinicaltrials.gov/study/NCT01984684,2015-12-01,0
NCT04420884,A Study of Dazostinag as Single Agent and Dazostinag in Combination With Pembrolizumab in Adults With Advanced or Metastatic Solid Tumors,Takeda,"['PHASE1', 'PHASE2']",False,RECRUITING,2026-01-15,2020-06-09,https://clinicaltrials.gov/study/NCT04420884,2026-01-15,0
NCT02700984,A Study to Assess Long-Term Safety of the CyPass Micro-Stent in Patients Completing the COMPASS Trial,Alcon Research,['NA'],True,COMPLETED,2018-04-18,2016-03-07,https://clinicaltrials.gov/study/NCT02700984,2018-04-18,0
NCT02326584,A Safety Study of SGN-CD33A in Combination With Standard-of-care in Patients With AML,Seagen Inc.,['PHASE1'],False,COMPLETED,2017-01-30,2014-12-29,https://clinicaltrials.gov/study/NCT02326584,2017-01-30,0
NCT01374984,VA-005 Clinical Outcomes of VIGIV Treatment of Smallpox Vaccination Complications or Vaccinia Infection,Emergent BioSolutions,Unknown,False,ENROLLING_BY_INVITATION,2025-08,2011-06-17,https://clinicaltrials.gov/study/NCT01374984,2025-08-01,0
NCT04793984,Efficacy and Safety Evaluation of Inhaleen Inhalation in Hospitalized COVID-19 Patients,Marinomed Biotech AG,['NA'],False,COMPLETED,2022-07-30,2021-03-11,https://clinicaltrials.gov/study/NCT04793984,2022-07-30,0
NCT05193084,Remote Monitoring of Ambulatory Intravenous Diuretics in Heart Failure,Heartfelt Technologies,Unknown,False,ACTIVE_NOT_RECRUITING,2024-01-14,2022-01-14,https://clinicaltrials.gov/study/NCT05193084,2024-01-14,0
NCT04792684,Collection of Samples USOPTIVAL Study,Universal Diagnostics,Unknown,False,RECRUITING,2024-12-30,2021-03-11,https://clinicaltrials.gov/study/NCT04792684,2024-12-30,0
NCT04702984,Clinical Characterization of an Investigational Frequent Replacement Daily Wear Silicone Hydrogel Sphere Contact Lens,Alcon Research,['NA'],True,COMPLETED,2021-02-26,2021-01-11,https://clinicaltrials.gov/study/NCT04702984,2021-02-26,0
NCT04466384,Bispectral Index and Levels of Sedation With Propofol With/Without Remifentanil in Healthy Volunteers (SONORA),Medtronic - MITG,['NA'],True,COMPLETED,2021-03-03,2020-07-10,https://clinicaltrials.gov/study/NCT04466384,2021-03-03,0
NCT03536884,A Study to Evaluate the Efficacy and Safety of Bimekizumab Compared to an Active Comparator in Adult Subjects With Moderate to Severe Chronic Plaque Psoriasis,UCB Biopharma SRL,['PHASE3'],True,COMPLETED,2019-09-12,2018-05-25,https://clinicaltrials.gov/study/NCT03536884,2019-09-12,0
NCT04090684,Ciprofloxacin/Celecoxib Combination in Patients With ALS,NeuroSense Therapeutics Ltd.,['PHASE1'],False,COMPLETED,2021-09-27,2019-09-16,https://clinicaltrials.gov/study/NCT04090684,2021-09-27,0
NCT05083884,A Survey About Hot Flashes in Women Going Through the Menopause,Astellas Pharma Europe Ltd.,Unknown,False,COMPLETED,2022-01-17,2021-10-19,https://clinicaltrials.gov/study/NCT05083884,2022-01-17,0
NCT04026984,Evaluate Safety and Efficacy of Rifamycin SV MMX in the Treatment of Traveler's Diarrhea in Children Age 6 to 11 Years,RedHill Biopharma Limited,['PHASE2'],False,NOT_YET_RECRUITING,2025-06,2019-07-19,https://clinicaltrials.gov/study/NCT04026984,2025-06-01,0
NCT03718884,A Study of Mirikizumab in Participants With Plaque Psoriasis,Eli Lilly and Company,['PHASE1'],True,COMPLETED,2019-10-28,2018-10-25,https://clinicaltrials.gov/study/NCT03718884,2019-10-28,0
NCT06498284,Evaluate HM-002-1005 in Subjects With Type 2 Diabetes Mellitus,Hua Medicine Limited,['PHASE1'],False,RECRUITING,2024-07-23,2024-07-12,https://clinicaltrials.gov/study/NCT06498284,2024-07-23,0
NCT05377684,Study of Quality of Life and Hormone Levels in Premenopausal Participants With Early Breast Cancer Receiving Triptorelin Plus Additional Cancer Treatment,Ipsen,Unknown,False,RECRUITING,2026-03-31,2022-05-17,https://clinicaltrials.gov/study/NCT05377684,2026-03-31,0
NCT01351584,Tumour Registry Breast Cancer,iOMEDICO AG,Unknown,False,COMPLETED,2021-12,2011-05-11,https://clinicaltrials.gov/study/NCT01351584,2021-12-01,0
NCT06541184,Ziconotide for Non-cancer Pain by Intrathecal Administration,ESTEVE Pharmaceuticals SAS,Unknown,False,NOT_YET_RECRUITING,2029-09-15,2024-08-07,https://clinicaltrials.gov/study/NCT06541184,2029-09-15,0
NCT03137784,Bronchodilator Effects and Safety of Glycopyrronium Bromide (25 ug and 50 ug o.d.) in Asthma,Novartis Pharmaceuticals,"['PHASE2', 'PHASE3']",True,COMPLETED,2017-12-29,2017-05-03,https://clinicaltrials.gov/study/NCT03137784,2017-12-29,0
NCT06259084,Study to Estimate Seedchrony's Predictive Capacity in the Success of Embryo Implantation.,Manina Medtech,['NA'],False,RECRUITING,2025-02-05,2024-02-14,https://clinicaltrials.gov/study/NCT06259084,2025-02-05,0
